railway_station_code,railway_station_name,railway_latitude,railway_longitude,ghcnh_station_id,ghcnh_station_name,ghcnh_latitude,ghcnh_longitude,distance_km
LJR,Lanjigarh Road,19.9434221772,83.4003416858,43042099999,BHAWANIPATNA,19.917,83.183,22.91
LKA,Lanka,25.914426,92.958001,42523099999,LUMDING,25.75,93.183,29.01
LKBL,Lakhabawal,22.409215,69.99951399999999,42639099999,NEW KANDLA,23.0,70.217,69.38
LKD,Lakodara,21.991872,73.09899399999999,42744099999,VALLABH VIDYANAGAR,22.567,72.933,66.19
LKDU,Lankalakoderu,16.534517,81.68124399999999,43187099999,NARSAPUR,16.433,81.7,11.46
LKE,Lakheri,25.639864,76.192147,42456099999,SHEOPUR,25.667,76.683,49.29
LKG,Lamsakhang,25.796536,93.046846,42523099999,LUMDING,25.75,93.183,14.58
LKKD,Lakkad Kot,21.163562,73.603025,42846099999,NANDURBAR,21.333,74.25,69.65
LKMR,Lakshmipur Road,19.003986,83.104298,43097099999,KORAPUT,18.817,82.717,45.74
LKN,Lakhminia,25.426072,86.309269,42498099999,BHAGALPUR,25.233,86.95,67.88
LKO,Lucknow,26.830675,80.925291,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,8.54
LKR,Luckeesarai,25.1716617005,86.093210587,42498099999,BHAGALPUR,25.233,86.95,86.47
LKS,Lunkaransar,28.493395,73.743155,42165099999,BIKANER,28.0,73.3,69.96
LKT,Hulkoti,15.434667000000001,75.531958,43201099999,GADAG,15.417,75.633,11.01
LKU,Lalkua,29.071574,79.517641,42148099999,PANTNAGAR,29.033,79.467,6.53
LKW,Lakhewali,30.447834,74.341781,42123099999,GANGANAGAR,29.917,73.917,71.77
LKY,Lakhmapur,15.870282,75.627712,43201099999,GADAG,15.417,75.633,50.41
LKZ,Lakadiya,23.339664,70.58674500000001,42638099999,KANDLA AERODROME,23.15,70.117,52.42
LLBR,Lalbazar,24.561850000000003,92.610161,42619099999,SILCHAR,24.75,92.8,28.39
LLD,Lalavadi,21.930346999999998,78.189646,42860099999,BETUL,21.867,77.933,27.4
LLI,Lalgudi,10.875733,78.813672,43343099999,TIRUCHIRAPALLI TOWN,10.767,78.717,16.05
LLJ,Lalganj,26.172392000000002,80.973175,42471099999,FATEHPUR,25.933,80.833,30.08
LLP,Lalitgram,26.35666473117378,87.01226592063904,42395099999,FORBESGANJ,26.3,87.267,26.16
LLPR,Lalit Lakshmipur,26.436785,86.1562,42391099999,DARBHANGA,26.167,85.9,39.4
LM,Limbdi,22.566039999999997,71.789599,42740099999,SURENDRANAGAR,22.733,71.6,26.89
LMD,Linganenidoddi,15.399929,77.703397,43213099999,KURNOOL,15.8,78.067,59.12
LMG,Lumding,25.750035999999998,93.17660000000001,42523099999,LUMDING,25.75,93.183,0.64
LMK,Limkheda,22.833894,73.984515,42744099999,VALLABH VIDYANAGAR,22.567,72.933,111.87
LMM,Lailakh Mamlkha,25.21827008,87.1050667084,42499099999,SABAUR,25.233,87.067,4.16
LMN,Lachhmanpur,26.050472,81.25726300000001,42372099999,FURSATGANJ AIRPORT,26.25,81.383,25.49
LMNR,Lakshmibai Ngr,22.742296,75.858526,42754099999,DEVI AHILYABAI HOLKAR,22.722,75.801,6.32
LMO,Liliya Mota,21.540317,71.372863,42834099999,AMRELI,21.6,71.217,17.43
LMP,Lakhimpur,27.947414,80.777625,42270099999,KHERI,27.9,80.8,5.71
LMT,Almatti,16.3459,75.90050000000001,43161099999,BIJAPUR,16.817,75.717,55.92
LNH,Lachhman Garh Sikar,27.832586,75.034114,42249099999,SIKAR,27.617,75.133,25.87
LNK,Lohian Khas,31.165462,75.196445,42071099999,AMRITSAR,31.71,74.797,71.43
LNL,Lonavala,18.748883,73.407657,43060099999,MATHERAN,18.983,73.283,29.15
LNN,Lonand,18.040769,74.190477,43069099999,BARAMATI,18.15,74.583,43.23
LNWT,Lko Alambagh W Cabin,26.829443,80.909614,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,7.88
LOG,Lohgara,25.250449999999997,81.73019000000001,42475099999,ALLAHABAD ARPT,25.44,81.734,21.08
LOGH,Lottegollahalli,13.043169,77.562257,43295099999,BANGALORE,12.967,77.583,8.76
LOL,Loliem,14.939155,74.08778,43225099999,KARWAR,14.783,74.133,18.03
LONI,Loni,18.491630999999998,74.02051399999999,43063099999,PUNE,18.533,73.85,18.56
LOT,Lohta,25.3156017921,82.93066368230001,42483099999,VARANASI,25.3,83.017,8.85
LOV,Lovedale,11.382403,76.704285,43317099999,UDHAGAMANDALAM,11.4,76.733,3.69
LPG,Lapanga,21.732794,84.03998,42886099999,JHARSUGUDA / VEER SURENDRA SAI,21.914,84.05,20.18
LPI,Lingampalli,17.482874000000002,78.31677400000001,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,15.68
LPJ,Lalpur Jam,22.194537580600002,69.9524202618,42830099999,PORBANDAR,21.65,69.667,67.33
LR,Ladpura,26.504385,74.728726,42343099999,AJMER,26.45,74.617,12.66
LRD,Lar Road,26.21389,83.91018299999999,42379099999,GORAKHPUR,26.74,83.45,74.3
LRI,Lihuri,18.913242,83.849833,43105099999,KALINGAPATAM,18.333,84.133,71.09
LRJ,Laksar,29.754037999999998,78.019628,42143099999,NAJIBABAD,29.617,78.383,38.27
LRU,Lalpur Umri,26.429998,76.680536,42456099999,SHEOPUR,25.667,76.683,84.84
LS,Lasalgaon,20.154847999999998,74.22597599999999,42920099999,OZAR AIR FORCE STATION /NASHIK ARPT,20.119,73.914,32.81
LSD,Lusadiya,23.685409999999997,73.421111,42654099999,GANDHINAGAR,23.233,72.717,87.69
LSI,Laheria Sarai,26.110633,85.903825,42391099999,DARBHANGA,26.167,85.9,6.28
LSR,Lasur,19.926081,75.01148900000001,43014099999,AURANGABAD,19.863,75.398,41.02
LSX,Loisingha,20.852667,83.514083,42961099999,TITLAGARH,20.3,83.3,65.37
LTA,Lamta,22.1390377316,80.1244293225,42776099999,MANDLA,22.583,80.367,55.31
LTD,Lathidad,22.090056,71.702802,42080199999,BHAVNAGAR,21.752,72.185,62.35
LTHR,Latehar,23.725092,84.46812,42587099999,DALTONGANJ,24.05,84.067,54.48
LTR,Lakhtar,22.873403,71.77672700000001,42740099999,SURENDRANAGAR,22.733,71.6,23.91
LTRR,Latur Road,18.506494,76.845289,43076099999,UDGIR,18.067,77.117,56.67
LTT,Lokmanyatilak,19.070320000000002,72.89173899999999,43003099999,CHHATRAPATI SHIVAJI MAHARAJ INTL,19.089,72.868,3.25
LUNI,Luni,26.001255999999998,73.003175,42339099999,JODHPUR,26.251,73.049,28.14
LUR,Latur,18.429166,76.55604899999999,43076099999,UDGIR,18.067,77.117,71.63
LUSA,Lusa,24.876545999999998,82.843318,42483099999,VARANASI,25.3,83.017,50.23
LW,Lorwada,24.217193,72.08968,42539099999,DEESA,24.2,72.2,11.35
LWR,Alnavar,15.424244,74.738116,43200099999,DHARWAD,15.483,74.983,27.05
LWS,Lukwasa,25.110195,77.590102,42459099999,SHIVPURI,25.333,77.65,25.5
LXA,Lakswa,27.004637018300002,94.8439823962,42314099999,DIBRUGARH,27.484,95.017,55.98
LXD,Lakshannath Rd,21.842011,87.25095300000001,42901099999,DIGHA,21.617,87.5,35.89
LYD,Layabad,23.773417,86.351907,42705099999,PURULIA,23.333,86.417,49.42
MA,Madha,18.029712,75.546507,43071099999,JEUR,18.2,75.2,41.23
MAAR,Malhar,27.2041163361,72.37553642820001,42237099999,PHALODI,27.133,72.367,7.95
MABA,Mandi Bamora,24.054032,78.08243700000001,42671099999,SAGAR,23.85,78.75,71.53
MABD,Mahbubabad,17.597561,79.999792,43137099999,KHAMMAM,17.25,80.15,41.8
MABN,Maban,24.641196,77.371542,42559099999,GUNA,24.65,77.317,5.6
MACR,Manguli Chowdwar,20.529594,85.943313,42970099999,CUTTACK,20.467,85.933,7.04
MAD,Maddur,12.604742,77.049522,43289099999,MANDYA,12.5,76.833,26.23
MADR,Madure,15.812975,73.80896700000001,43193099999,VENGURLA,15.867,73.633,19.76
MAG,Mangalagiri,16.438256,80.564992,43181099999,VIJAYAWADA,16.53,80.797,26.76
MAHE,Mahe,11.699226999999999,75.546967,43315099999,CANNUR,11.833,75.333,27.64
MAI,Mehsi,26.354898000000002,85.096319,42383099999,MOTIHARI,26.667,84.917,39.02
MAJN,Mangalore Junction,12.866193,74.88006,43284099999,MANGALORE,12.961,74.89,10.6
MAKM,Mararikulam,9.597994,76.31801800000001,43352099999,ALAPUZHA,9.55,76.417,12.09
MAKR,Malkheri,24.169924,78.223009,42671099999,SAGAR,23.85,78.75,64.27
MALB,Maliya Miyana,23.103166868099997,70.75488469119999,42639099999,NEW KANDLA,23.0,70.217,56.22
MALK,Malkapur Road,21.904426,77.967468,42860099999,BETUL,21.867,77.933,5.47
MALM,Manthralayam Rd,15.949035,77.299196,43169099999,RAICHUR,16.2,77.35,28.43
MAM,Mangal Mahudi,22.83578,74.058492,42661099999,RATLAM,23.317,75.05,114.68
MAN,Maninagar,23.000142,72.610413,42647099999,AHMEDABAD / SARDAR VALLABHBHAI PATEL INTL,23.077,72.635,8.91
MANA,Mana,20.761491,77.469063,42937099999,AMRAOTI,20.933,77.783,37.79
MANE,Maneswar,21.411344,84.04398800000001,42883099999,SAMBALPUR,21.467,83.967,10.09
MANK,Manki,14.1744388792,74.4932361584,43229099999,SHIRALI,14.067,74.533,12.69
MANU,Manu,23.9881925448,91.9989317505,42618099999,KAILASHAHAR,24.317,92.0,36.56
MAO,Madgaon Junction,15.267911000000002,73.97072399999999,43194099999,GOA INTL,15.381,73.831,19.56
MAP,Morappur,12.124073000000001,78.393874,43301099999,DHARMAPURI,12.133,78.033,39.24
MAQ,Mangalore Central,12.862325,74.844068,43285099999,MANGALORE/PANAMBUR,12.95,74.833,9.82
MAR,Mulanur,12.661484999999999,78.40638899999999,43302099999,TIRUPPATTUR,12.483,78.567,26.41
MAS,Puratchi Thalaivar Dr Mgr Ctl,13.0847613,80.27485630000001,43278099999,NUMGAMBAKKAM,13.067,80.2,8.34
MAU,Mau,25.93948,83.564347,42482099999,GHAZIPUR,25.4,83.55,60.0
MAUR,Maur,30.062745999999997,75.22772,42131099999,HISAR,29.179,75.755,110.7
MAY,Mariahu,25.597006,82.598166,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,31.54
MAYR,Mayar,29.100107,75.86074699999999,42131099999,HISAR,29.179,75.755,13.51
MB,Moradabad,28.831621000000002,78.765801,42187099999,MORADABAD,28.833,78.75,1.55
MBA,Mahoba,25.306914,79.849079,42567099999,KHAJURAHO,24.983,79.917,36.66
MBB,Murshidabad,24.176963999999998,88.281598,42603099999,BERHAMPORE,24.133,88.267,5.11
MBG,Maibang,25.30497,93.13537099999999,42522099999,HAFLONG,25.167,93.017,19.42
MBI,Madhubani,26.348165,86.076784,42391099999,DARBHANGA,26.167,85.9,26.77
MBM,Mambalam,13.038154,80.228164,43278099999,NUMGAMBAKKAM,13.067,80.2,4.43
MBNL,Marwar Bhinmal,25.000632999999997,72.275398,42540099999,MOUNT ABU,24.6,72.717,63.02
MBNR,Mahbubnagar,16.757768,77.999429,43168099999,MAHABUBNAGAR,16.75,78.0,0.87
MBP,Mohibullapur,26.909235,80.938923,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,17.21
MBS,Madhosingh,25.249931,82.552278,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,38.67
MBT,Marwar Bithri,27.099589,72.290171,42237099999,PHALODI,27.133,72.367,8.46
MBY,Mandi Dabwali,29.966227,74.700155,42123099999,GANGANAGAR,29.917,73.917,75.66
MCA,Mecheda,22.414105,87.85883,42805099999,ULUBERIA,22.5,87.95,13.38
MCI,Mancheral,18.878745000000002,79.448848,43086099999,RAMGUNDAM,18.767,79.433,12.54
MCN,Mukundarayapurm,12.977678,79.289067,43303099999,VELLORE,12.917,79.15,16.51
MCQ,Mirchadhori,24.291847,82.793413,42577099999,SIDHI,24.417,81.867,94.87
MCS,Mancheswar,20.321861,85.84486600000001,42971099999,BHUBANESHWAR / BIJU PATNAIK INTL,20.244,85.818,9.1
MCU,Mulacalacheruvu,13.802188000000001,78.26482899999999,43271099999,AROGYAVARAM,13.533,78.5,39.26
MCVM,Machavaram,16.025343,80.54154100000001,43220099999,BAPATLA,15.9,80.467,16.05
MDB,Mandor,26.350708,73.042126,42339099999,JODHPUR,26.251,73.049,11.11
MDCR,Masaudhi Court Halt,25.366289184800003,85.0439060474,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,25.38
MDDP,Mandi Dip,23.093747,77.511077,42667099999,BHOPAL / RAJA BHOJ,23.287,77.337,27.9
MDE,Makhdumpur Gaya,25.077130999999998,84.979105,42591099999,GAYA,24.744,84.951,37.15
MDF,Muradi,23.593092000000002,86.80929,42706099999,BANKURA,23.383,87.083,36.4
MDGR,Manendragarh,23.219746999999998,82.197734,42779099999,PENDRA ROAD,22.767,81.9,58.85
MDJ,Muhammadganj,24.42644,83.869978,42587099999,DALTONGANJ,24.05,84.067,46.38
MDJN,Madar,26.464294,74.686507,42343099999,AJMER,26.45,74.617,7.1
MDKD,Madhukunda,23.626630000000002,86.869091,42706099999,BANKURA,23.383,87.083,34.78
MDKU,Modukuru,16.124988000000002,80.58380799999999,43220099999,BAPATLA,15.9,80.467,27.96
MDL,Mandal,25.439631738299997,74.59395891049999,42447099999,BHILWARA,25.35,74.633,10.71
MDLE,Mandar Hill,24.8060780645,87.02615830570001,42499099999,SABAUR,25.233,87.067,47.65
MDLL,Muddalingahalli,13.2391442032,77.3047403595,43295099999,BANGALORE,12.967,77.583,42.71
MDN,Midnapore,22.42498,87.307379,42803099999,MIDNAPORE,22.417,87.317,1.33
MDNR,Modinagar,28.827907,77.571716,42139099999,MEERUT,29.017,77.717,25.34
MDP,Madhupur,24.270633,86.642183,42599099999,DUMKA,24.267,87.25,61.61
MDPR,Modpur,22.2625878623,69.81170376339999,42830099999,PORBANDAR,21.65,69.667,69.73
MDR,Madhira,16.921826,80.366849,43182099999,NANDIGAMA,16.783,80.283,17.83
MDRR,Madhavnagar Road,23.7866102083,80.3948243298,42679099999,UMARIA,23.533,80.883,57.16
MDS,Mandasor,24.075937000000003,75.07634300000001,42661099999,RATLAM,23.317,75.05,84.43
MDT,Madarihat,26.694551388,89.274559021,42403099999,COOCH BEHAR,26.333,89.467,44.53
MDU,Madurai,9.919907,78.11031399999999,43359099999,MADURAI,9.917,78.117,0.8
MDUN,Madhranagar,16.5253522399,80.6476081836,43181099999,VIJAYAWADA,16.53,80.797,15.93
MDVK,Mahadeokhedi,24.217392,78.193689,42671099999,SAGAR,23.85,78.75,69.72
MDVL,Mandavalli,16.518809308199998,81.1607440393,43185099999,MACHILIPATNAM/FRANCHPET,16.2,81.15,35.47
MDW,Marwar Mundwa,27.063606,73.815965,42343099999,AJMER,26.45,74.617,104.79
ME,Masaipet,17.8805365542,78.4669570667,43083099999,MEDAK,18.05,78.267,28.33
MED,Medchal,17.639335,78.474557,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,20.88
MEE,Methai,25.907006000000003,86.72458900000001,42393099999,SUPAUL,26.133,86.583,28.84
MEJ,Maniyachchi,8.882102999999999,77.890651,43376099999,PALAYANKOTTAI,8.733,77.75,22.67
MEM,Mau Aimma,25.698324,81.91377,42475099999,ALLAHABAD ARPT,25.44,81.734,33.92
MEP,Mahidpur Road,23.567509,75.500338,42662099999,UJJAIN,23.183,75.783,51.58
MEQ,Malethu Kanak,26.60377,82.124891,42374099999,AYODHA,26.748,82.163,16.48
MER,Metpanjra,21.26917,78.65915899999999,42867099999,DR BABA SAHEB AMBEDKAR INTL,21.092,79.047,44.78
MET,Malerkotla,30.529403,75.87169200000001,42099099999,LUDHIANA,30.867,75.933,37.99
MEW,Marhaura,25.969081,84.850984,42488099999,CHAPRA,25.783,84.733,23.82
MEX,Mukerian,31.941873,75.61183799999999,42062099999,DHARMSALA,32.267,76.383,81.14
MFB,Mustafabad,30.181009,77.123303,42103099999,AMBALA,30.383,76.767,40.93
MFJ,Muftiganj,25.700913,82.827774,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,28.18
MFKA,Musafir Khana,26.379585,81.79981699999999,42372099999,FURSATGANJ AIRPORT,26.25,81.383,43.97
MFL,Misrauli,26.114370421700002,81.84839619259999,42372099999,FURSATGANJ AIRPORT,26.25,81.383,48.83
MFP,Muzaffarpur,26.122311,85.378006,42387099999,MUZAFFARPUR,26.117,85.4,2.27
MFQ,Mahroi,23.951414,80.919501,42679099999,UMARIA,23.533,80.883,46.67
MFX,Madaraha,25.273637,81.764284,42475099999,ALLAHABAD ARPT,25.44,81.734,18.75
MGAE,Morgram,24.304919,88.018413,42603099999,BERHAMPORE,24.133,88.267,31.64
MGB,Mudigubba,14.349934000000001,77.994996,43237099999,PBO ANANTAPUR,14.583,77.633,46.81
MGD,Mugad,15.46241,74.915401,43200099999,DHARWAD,15.483,74.983,7.6
MGE,Migrendisa,25.171242,93.06155700000001,42522099999,HAFLONG,25.167,93.017,4.51
MGKM,Mungiakami,23.8838302513,91.7101089758,41915099999,SRIMANGAL,24.3,91.733,46.33
MGL,Mugalalli Halt,16.223191,75.74938300000001,43161099999,BIJAPUR,16.817,75.717,66.12
MGLE,Manigram,24.3428549076,88.107881626,42603099999,BERHAMPORE,24.133,88.267,28.37
MGLP,Mangolpuri,28.6832457826,77.0905744531,42181099999,INDIRA GANDHI INTL,28.567,77.103,12.98
MGM,Muragacha,23.529636,88.421243,42711099999,KRISHNANAGAR,23.4,88.517,17.41
MGME,Mccluskieganj,23.651781,84.940855,42701099999,BIRSA MUNDA,23.314,85.322,54.05
MGN,Meghnagar,22.907459,74.539834,42661099999,RATLAM,23.317,75.05,69.25
MGRD,Magardoh,22.248104,77.894738,42860099999,BETUL,21.867,77.933,42.56
MGRR,Magarpur,25.322705000000003,78.858785,42463099999,JHANSI,25.491,78.558,35.54
MGW,Magarwara,26.523705,80.428892,42367099999,KANPUR CHAKERI,26.404,80.41,13.44
MHAD,Mohadi Prgn Lng,20.863002,74.77978399999999,42925099999,MALEGAON,20.55,74.533,43.25
MHBT,Mahbub Nagar Town Ha,16.742879000000002,77.982649,43168099999,MAHABUBNAGAR,16.75,78.0,2.01
MHC,Masrakh,26.1022287466,84.8085433154,42488099999,CHAPRA,25.783,84.733,36.29
MHD,Mahemadavad Kheda Road,22.819556000000002,72.752481,42647099999,AHMEDABAD / SARDAR VALLABHBHAI PATEL INTL,23.077,72.635,31.05
MHDB,Mahadia Ph,20.750947,85.475883,42969099999,ANGUL,20.833,85.1,40.13
MHH,Maghar,26.750013,83.133741,42379099999,GORAKHPUR,26.74,83.45,31.42
MHI,Manihari,25.343215469,87.6197250085,42500099999,PURNEA,25.267,87.467,17.54
MHJ,Mahajan,28.793007,73.85366599999999,42165099999,BIKANER,28.0,73.3,103.48
MHPR,Mahiyarpur,25.411453041399998,87.613385199,42500099999,PURNEA,25.267,87.467,21.78
MHQ,Mohuda,23.747481,86.27078300000001,42705099999,PURULIA,23.333,86.417,48.44
MHRG,Mahendragarh,28.281433000000003,76.14863000000001,42177099999,NARNAUL,28.0,76.083,31.95
MHRN,Mahendranath,26.000739,84.509909,42488099999,CHAPRA,25.783,84.733,32.93
MHT,Manjhi F,25.828485,84.58475899999999,42488099999,CHAPRA,25.783,84.733,15.68
MHU,Manheru,28.701227,76.203117,42176099999,ROHTAK,28.833,76.583,39.82
MHUL,Mehuwala Halt,29.411154,75.31496800000001,42131099999,HISAR,29.179,75.755,49.87
MHUR,Mohanpur,24.488460999999997,86.78564800000001,42599099999,DUMKA,24.267,87.25,53.09
MHV,Mahuva,21.09412,71.756011,42837099999,MAHUVA,21.083,71.783,3.06
MIA,Mania,26.805806,77.91964999999999,42354099999,DHOLPUR,26.667,77.833,17.67
MID,Madhi,21.145672,73.24268000000001,42840099999,SURAT,21.2,72.833,42.91
MIH,Mihrawan,25.871178,82.694333,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,49.93
MIK,Manikul,22.919528,86.066359,42798099999,JAMSHEDPUR,22.813,86.169,15.84
MIL,Milak,28.612475,79.16411699999999,42189099999,BAREILLY,28.422,79.451,35.13
MIM,Maniram,26.838267,83.342407,42379099999,GORAKHPUR,26.74,83.45,15.28
MINA,Miyana,24.85653,77.472164,42559099999,GUNA,24.65,77.317,27.8
MINJ,Maikalganj,27.7175372166,80.3378219061,42271099999,HARDOI,27.383,80.167,40.83
MIPM,Marri Palem Halt,17.7363,83.252629,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,4.34
MIQ,Mirhakur,27.151203539700003,77.8660122473,42260099999,AGRA,27.156,77.961,9.41
MITA,Mitha,24.082494,71.672422,42539099999,DEESA,24.2,72.2,55.1
MIU,Maripat,28.586886,77.495428,42182099999,SAFDARJUNG,28.585,77.206,28.26
MJ,Marwar,25.720478999999997,73.609301,42339099999,JODHPUR,26.251,73.049,81.34
MJA,Meja Road,25.221545,82.089337,42475099999,ALLAHABAD ARPT,25.44,81.734,43.19
MJBK,Manjari Budruk,18.512039,73.971424,43063099999,PUNE,18.533,73.85,13.01
MJBT,Majbat,26.784587,92.287814,42413099999,MAJBAT,26.75,92.35,7.27
MJF,Malkajgiri,17.448392000000002,78.529606,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,7.29
MJG,Majhagawan,24.913389000000002,80.811656,42571099999,SATNA,24.567,80.833,38.58
MJHR,Majhiari,25.1789843066,81.5188330261,42475099999,ALLAHABAD ARPT,25.44,81.734,36.2
MJL,Majhowalia,26.802772,84.619139,42383099999,MOTIHARI,26.667,84.917,33.21
MJN,Makum,27.485742,95.440958,42314099999,DIBRUGARH,27.484,95.017,41.82
MJNL,Majri Nangal,28.011996999999997,76.554869,42177099999,NARNAUL,28.0,76.083,46.34
MJO,Majorda Junction,15.314045,73.922408,43194099999,GOA INTL,15.381,73.831,12.31
MJP,Moharajpur,25.219587,87.74030800000001,42500099999,PURNEA,25.267,87.467,27.99
MJRI,Majri,20.139283,79.043522,43029099999,CHANDRAPUR,19.967,79.3,32.93
MJS,Manjeshwar,12.724197,74.887582,43285099999,MANGALORE/PANAMBUR,12.95,74.833,25.8
MJY,Maramjhiri,21.946123,77.883002,42860099999,BETUL,21.867,77.933,10.2
MJZ,Majhola Pakarya,28.831681000000003,79.899341,42148099999,PANTNAGAR,29.033,79.467,47.66
MKA,Mokama,25.391885,85.91304899999999,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,85.72
MKB,Mankatha,25.207216,86.056352,42498099999,BHAGALPUR,25.233,86.95,89.94
MKBH,Manwala Kot Bak,30.040498999999997,74.95205,42123099999,GANGANAGAR,29.917,73.917,100.64
MKC,Maksi Junction,23.251625,76.159116,42662099999,UJJAIN,23.183,75.783,39.19
MKD,Markundi,25.017393,80.947114,42571099999,SATNA,24.567,80.833,51.39
MKDD,Mukundwadi Halt,19.859544,75.367553,43014099999,AURANGABAD,19.863,75.398,3.21
MKDN,Markadhana,22.11073,78.501566,42767099999,PACHMARHI,22.467,78.433,40.24
MKH,Malakhera,27.390236,76.618982,42255099999,ALWAR,27.5,76.583,12.71
MKHR,Marwar Khara,27.060569440800002,72.1300715057,42237099999,PHALODI,27.133,72.367,24.8
MKN,Makrana,27.037532,74.72314899999999,42343099999,AJMER,26.45,74.617,66.18
MKO,Markona,21.195555,86.596117,42973099999,CHANDBALI,20.783,86.733,48.02
MKP,Manikpur,25.063492,81.09365700000001,42571099999,SATNA,24.567,80.833,61.16
MKPR,Muktapur,25.884676,85.79556,42391099999,DARBHANGA,26.167,85.9,33.08
MKPT,Malikpeth,17.899981999999998,75.608752,43117099999,SOLAPUR,17.628,75.935,45.91
MKR,Maddikera,15.256635000000001,77.411496,43237099999,PBO ANANTAPUR,14.583,77.633,78.59
MKRD,Machhakunda,18.566875,82.666955,43097099999,KORAPUT,18.817,82.717,28.31
MKRN,Makronia,23.867050000000003,78.80807700000001,42671099999,SAGAR,23.85,78.75,6.2
MKS,Muktsar,30.47821,74.514271,42123099999,GANGANAGAR,29.917,73.917,84.79
MKSR,Mokalsar,25.625350216,72.5180445245,42441099999,ERINPURA /JAWAI DAM SITE,25.083,73.083,82.82
MKU,Malkapur,20.891974,76.202946,42931099999,BULDANA,20.533,76.233,40.04
MKX,Morak,24.730953,75.97333900000001,42452099999,KOTA,25.16,75.846,49.41
MKZ,Mahkepar Road Ph,21.632916,79.67892,42771099999,SEONI,22.083,79.55,51.79
ML,Malhour,26.8534491635,81.0404752448,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,18.21
MLAR,Malanpur,26.413117999999997,78.27281099999999,42361099999,GWALIOR,26.293,78.228,14.08
MLC,Malkisar,28.654232,73.862645,42165099999,BIKANER,28.0,73.3,91.24
MLD,Malihabad,26.930598,80.71503200000001,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,25.56
MLDT,Malda Town,25.015659,88.130338,42503099999,MALDA,25.033,88.133,1.95
MLG,Malhargarh,24.265618,74.972666,42546099999,CHITTORGARH,24.883,74.633,76.76
MLGH,Mandal Garh,25.194176,75.08094,42447099999,BHILWARA,25.35,74.633,48.26
MLHA,Maliya Hatina,21.15957,70.29970100000001,42832099999,KESHOD,21.317,70.317,17.6
MLI,Mangaliyawas,26.278197000000002,74.492705,42343099999,AJMER,26.45,74.617,22.77
MLK,Malkapuram,15.368943999999999,77.96755599999999,43213099999,KURNOOL,15.8,78.067,49.1
MLKA,Maluka,22.202912,85.672936,42795099999,CHAIBASA,22.55,85.817,41.34
MLM,Malthan,18.3689511683,74.7243673877,43069099999,BARAMATI,18.15,74.583,28.56
MLMR,Melmaruvathur,12.429554,79.83380100000001,43331099999,M.O. PONDICHERRY,11.967,79.817,51.47
MLN,Mailani,28.284349000000002,80.347318,44409099999,DHANGADHI (ATARIYA),28.8,80.55,60.66
MLO,Malur,12.992108,77.940033,43272099999,CHINTAMANI,13.2,78.067,26.9
MLP,Mallapur,15.672447,75.610219,43201099999,GADAG,15.417,75.633,28.51
MLPR,Malipur,26.281482,82.63130000000001,42279099999,BASTI,26.8,82.733,58.54
MLQ,Malkera,23.779733,86.29694900000001,42705099999,PURULIA,23.333,86.417,51.16
MLSA,Mallasandra,13.335173,77.015018,43295099999,BANGALORE,12.967,77.583,73.88
MLT,Malatipatpur,19.865258,85.83177,43053099999,PURI,19.8,85.817,7.42
MLTR,Melattur,11.06543,76.272805,43316099999,NILAMBUR,11.283,76.233,24.58
MLV,Mallarpur,24.080029,87.726275,42708099999,SHANTI NIKETAN,23.65,87.7,47.89
